study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2014-f,q3409,muelj2
soep-is,soep-is-2014-f,q3409,muelj3
soep-is,soep-is-2014-f,q3409,muelj4
soep-is,soep-is-2014-f,q3409,muelj5
soep-is,soep-is-2014-f,q3409,muelj6
soep-is,soep-is-2014-f,q3409,muelj7
soep-is,soep-is-2014-f,q3409,mueljka
soep-is,soep-is-2014-f,q34110,muell2
soep-is,soep-is-2014-f,q34150,muels2
soep-is,soep-is-2014-f,q34160,muelp2
soep-is,soep-is-2014-f,q34160,muels21
soep-is,soep-is-2014-f,q34100,mueln1
soep-is,soep-is-2014-f,q34100,mueln2
soep-is,soep-is-2014-f,q34100,mueln3
soep-is,soep-is-2014-f,q34100,mueln4
soep-is,soep-is-2014-f,q34100,mueln5
soep-is,soep-is-2014-f,q34100,mueln6
soep-is,soep-is-2014-f,q34100,mueln7
soep-is,soep-is-2014-f,q34100,muelnka
soep-is,soep-is-2014-f,q34120,muels1
soep-is,soep-is-2014-f,q34130,muelp1
soep-is,soep-is-2014-f,q34130,muels11
soep-is,soep-is-2014-f,q3415,muels2
soep-is,soep-is-2014-f,q3416,muelp2
soep-is,soep-is-2014-f,q3416,muels21
soep-is,soep-is-2014-f,q34s,en_muell
soep-is,soep-is-2014-f,q35,hverm1
soep-is,soep-is-2014-f,q36,hverm2
soep-is,soep-is-2014-f,q37,hverm3
soep-is,soep-is-2014-f,q38,hverm4
soep-is,soep-is-2014-f,q39,hkred1
soep-is,soep-is-2014-f,q40,hkred2
soep-is,soep-is-2014-f,q41,hwa
soep-is,soep-is-2014-f,q42,hzins1
soep-is,soep-is-2014-f,q43,hzins2
soep-is,soep-is-2014-f,q44,hdkg1
soep-is,soep-is-2014-f,q44,hdkz1
soep-is,soep-is-2014-f,q44,hdag1
soep-is,soep-is-2014-f,q44,hdpg1
soep-is,soep-is-2014-f,q44,hdsh1
soep-is,soep-is-2014-f,q44,hdgs1
soep-is,soep-is-2014-f,q44,hdwg1
soep-is,soep-is-2014-f,q45,hdkg2
soep-is,soep-is-2014-f,q46,hdkg3
soep-is,soep-is-2014-f,q47,hdkz2
soep-is,soep-is-2014-f,q48,hdag2
soep-is,soep-is-2014-f,q49,hdpg2
soep-is,soep-is-2014-f,q50,hdsh2
soep-is,soep-is-2014-f,q51,hdgs2
soep-is,soep-is-2014-f,q52,hdwg2
soep-is,soep-is-2014-f,q53,hnetto
soep-is,soep-is-2014-f,q54,znetto
soep-is,soep-is-2014-f,q530,splznett
soep-is,soep-is-2014-f,q54a,znetto11
soep-is,soep-is-2014-f,q54b,znetto12
soep-is,soep-is-2014-f,q55,znettox2
soep-is,soep-is-2014-f,q56,znettox3
soep-is,soep-is-2014-f,q57,znettox4
soep-is,soep-is-2014-f,q58,znettox5
soep-is,soep-is-2014-f,q59,hspar1
soep-is,soep-is-2014-f,q59,hspar2
soep-is,soep-is-2014-f,q60,fm02
soep-is,soep-is-2014-f,q61,fm03
soep-is,soep-is-2014-f,q62,fm04
soep-is,soep-is-2014-f,q63,hpfleg
soep-is,soep-is-2014-f,q64,hpstuf
soep-is,soep-is-2014-f,q66,pzuf01
soep-is,soep-is-2014-f,q66,pzuf20
soep-is,soep-is-2014-f,q66,pzuf02
soep-is,soep-is-2014-f,q66,pzuf17
soep-is,soep-is-2014-f,q66,pzuf04
soep-is,soep-is-2014-f,q66,pzuf05
soep-is,soep-is-2014-f,q66,pzuf07
soep-is,soep-is-2014-f,q66,pzuf08
soep-is,soep-is-2014-f,q66,pzuf13
soep-is,soep-is-2014-f,q67,pgef1
soep-is,soep-is-2014-f,q67,pgef2
soep-is,soep-is-2014-f,q67,pgef3
soep-is,soep-is-2014-f,q67,pgef4
soep-is,soep-is-2014-f,q671,splitoecd
soep-is,soep-is-2014-f,q68,oecdaff1
soep-is,soep-is-2014-f,q68,oecdaff2
soep-is,soep-is-2014-f,q68,oecdaff3
soep-is,soep-is-2014-f,q69,ppol5
soep-is,soep-is-2014-f,q70,prisk
soep-is,soep-is-2014-f,q71,prisk2
soep-is,soep-is-2014-f,q71,prisk3
soep-is,soep-is-2014-f,q71,prisk4
soep-is,soep-is-2014-f,q71,prisk5
soep-is,soep-is-2014-f,q71,prisk6
soep-is,soep-is-2014-f,q71,prisk7
soep-is,soep-is-2014-f,q72,lot1
soep-is,soep-is-2014-f,q73,lot2
soep-is,soep-is-2014-f,q73,lot2=-1
soep-is,soep-is-2014-f,q75,lot3
soep-is,soep-is-2014-f,q76,lot4
soep-is,soep-is-2014-f,q77,tag6
soep-is,soep-is-2014-f,q77,tag4
soep-is,soep-is-2014-f,q77,tag1
soep-is,soep-is-2014-f,q77,tag2
soep-is,soep-is-2014-f,q77,tag8
soep-is,soep-is-2014-f,q77,tag7
soep-is,soep-is-2014-f,q77,tag5
soep-is,soep-is-2014-f,q77,tag3
soep-is,soep-is-2014-f,q78,ppol1
soep-is,soep-is-2014-f,q79,ppol2
soep-is,soep-is-2014-f,q80,ppol3
soep-is,soep-is-2014-f,q80,ppolso
soep-is,soep-is-2014-f,q81,ppol6
soep-is,soep-is-2014-f,q8201,umv11
soep-is,soep-is-2014-f,q8201,umv12
soep-is,soep-is-2014-f,q8202,umv2
soep-is,soep-is-2014-f,q8203,umv3
soep-is,soep-is-2014-f,q83,vornaa1
soep-is,soep-is-2014-f,q83,vornaa2
soep-is,soep-is-2014-f,q84,vornab1
soep-is,soep-is-2014-f,q84,vornab2
soep-is,soep-is-2014-f,q85,vornac1
soep-is,soep-is-2014-f,q85,vornac2
soep-is,soep-is-2014-f,q86,vornad1
soep-is,soep-is-2014-f,q86,vornad2
soep-is,soep-is-2014-f,q861_intro,worttest
soep-is,soep-is-2014-f,q861_intro,worttestno
soep-is,soep-is-2014-f,t8610,f02501
soep-is,soep-is-2014-f,t8611_1,f02502
soep-is,soep-is-2014-f,t8611_2,f02503
soep-is,soep-is-2014-f,t8611_3,f02504
soep-is,soep-is-2014-f,t8611_4,f02505
soep-is,soep-is-2014-f,t8611_5,f02506
soep-is,soep-is-2014-f,t8611_6,f02507
soep-is,soep-is-2014-f,t8611_7,f02508
soep-is,soep-is-2014-f,t8611_8,f02509
soep-is,soep-is-2014-f,t8611_9,f02510
soep-is,soep-is-2014-f,t8611_10,f02511
soep-is,soep-is-2014-f,t8611_11,f02512
soep-is,soep-is-2014-f,t8611_12,f02513
soep-is,soep-is-2014-f,t8611_13,f02514
soep-is,soep-is-2014-f,t8611_14,f02515
soep-is,soep-is-2014-f,t8611_15,f02516
soep-is,soep-is-2014-f,t8611_16,f02517
soep-is,soep-is-2014-f,t8611_17,f02518
soep-is,soep-is-2014-f,t8611_18,f02519
soep-is,soep-is-2014-f,t8611_19,f02520
soep-is,soep-is-2014-f,t8611_20,f02521
soep-is,soep-is-2014-f,t8611_21,f02522
soep-is,soep-is-2014-f,t8611_22,f02523
soep-is,soep-is-2014-f,t8611_23,f02524
soep-is,soep-is-2014-f,t8611_24,f02525
soep-is,soep-is-2014-f,t8611_25,f02526
soep-is,soep-is-2014-f,t8611_26,f02527
soep-is,soep-is-2014-f,t8611_27,f02528
soep-is,soep-is-2014-f,t8611_28,f02529
soep-is,soep-is-2014-f,t8611_29,f02530
soep-is,soep-is-2014-f,t8611_30,f02531
soep-is,soep-is-2014-f,t8611_31,f02532
soep-is,soep-is-2014-f,t8611_32,f02533
soep-is,soep-is-2014-f,t8611_33,f02534
soep-is,soep-is-2014-f,t8611_34,f02535
soep-is,soep-is-2014-f,t8611_35,f02536
soep-is,soep-is-2014-f,t8611_36,f02537
soep-is,soep-is-2014-f,t8612,f025richtig
soep-is,soep-is-2014-f,q862_intro,zzstart
soep-is,soep-is-2014-f,q862_intro,zztesto
soep-is,soep-is-2014-f,q862_zb2,f099_x
soep-is,soep-is-2014-f,q862_zb3,f099a
soep-is,soep-is-2014-f,q8624,f099_x
soep-is,soep-is-2014-f,q862_end,f099richtig90
soep-is,soep-is-2014-f,q88,psta1
soep-is,soep-is-2014-f,q89,ppnat
soep-is,soep-is-2014-f,q90,pfamst
soep-is,soep-is-2014-f,q91,pp1
soep-is,soep-is-2014-f,q93,pp2
soep-is,soep-is-2014-f,q92,ppnam
soep-is,soep-is-2014-f,q94,lsta1
soep-is,soep-is-2014-f,q95,lsta2
soep-is,soep-is-2014-f,q96,lzug01
soep-is,soep-is-2014-f,q97,lsta1a
soep-is,soep-is-2014-f,q98,lpnat
soep-is,soep-is-2014-f,q99,lsta3
soep-is,soep-is-2014-f,q101,pp1a
soep-is,soep-is-2014-f,q102,ppnama / ppnra
soep-is,soep-is-2014-f,q103,ppja
soep-is,soep-is-2014-f,q104,pp2a
soep-is,soep-is-2014-f,q105,ppleb1a
soep-is,soep-is-2014-f,q106,ppleba
soep-is,soep-is-2014-f,q107,pplebja
soep-is,soep-is-2014-f,q108,pehe1a
soep-is,soep-is-2014-f,q109,pehe2a
soep-is,soep-is-2014-f,q110,pp1bcd
soep-is,soep-is-2014-f,q111,ppjbcd
soep-is,soep-is-2014-f,q112,ppend1bcd
soep-is,soep-is-2014-f,q113,ppend2bcd
soep-is,soep-is-2014-f,q114,ppleb1bcd
soep-is,soep-is-2014-f,q115,ppleb2bcd
soep-is,soep-is-2014-f,q116,ppleb3bcd
soep-is,soep-is-2014-f,q116,ppleb4bcd
soep-is,soep-is-2014-f,q117,pehe1bcd
soep-is,soep-is-2014-f,q118,pehe2bcd
soep-is,soep-is-2014-f,q119,pehe3bcd
soep-is,soep-is-2014-f,q120,pehe4bcd
soep-is,soep-is-2014-f,q121,pehe1e
soep-is,soep-is-2014-f,q122,pehe2e
soep-is,soep-is-2014-f,q123,pehe5e
soep-is,soep-is-2014-f,q124,pehe6e
soep-is,soep-is-2014-f,q125,pehe7e
soep-is,soep-is-2014-f,q126,legesch3
soep-is,soep-is-2014-f,q126,legesch2
soep-is,soep-is-2014-f,q126,legesch1
soep-is,soep-is-2014-f,q127,legesch5
soep-is,soep-is-2014-f,q127,legesch6
soep-is,soep-is-2014-f,q127,legesch7
soep-is,soep-is-2014-f,q127,legesch8
soep-is,soep-is-2014-f,q127,legeschka
soep-is,soep-is-2014-f,q128,lkh03
soep-is,soep-is-2014-f,q128,lkh04
soep-is,soep-is-2014-f,q128,lkh05
soep-is,soep-is-2014-f,q128,lkh06
soep-is,soep-is-2014-f,q128,lkh07
soep-is,soep-is-2014-f,q128,lkh08
soep-is,soep-is-2014-f,q128,lkh09
soep-is,soep-is-2014-f,q128,lkh10
soep-is,soep-is-2014-f,q129,lwied
soep-is,soep-is-2014-f,q130,l2wohn1
soep-is,soep-is-2014-f,q131,l2wohn3
soep-is,soep-is-2014-f,q133,hkind
soep-is,soep-is-2014-f,q134,hknamx
soep-is,soep-is-2014-f,q134,hkgebx
soep-is,soep-is-2014-f,q134,hksexx
soep-is,soep-is-2014-f,q136,hkmox
soep-is,soep-is-2014-f,q138,awoch
soep-is,soep-is-2014-f,q139a,agro
soep-is,soep-is-2014-f,q139b,akop
soep-is,soep-is-2014-f,q139c,agew
soep-is,soep-is-2014-f,q142,aunt
soep-is,soep-is-2014-f,q143,astor
soep-is,soep-is-2014-f,q144,astor1
soep-is,soep-is-2014-f,q144,astor2
soep-is,soep-is-2014-f,q144,astor3
soep-is,soep-is-2014-f,q144,astor4
soep-is,soep-is-2014-f,q144,astor5
soep-is,soep-is-2014-f,q144,astor6
soep-is,soep-is-2014-f,q144,astor7
soep-is,soep-is-2014-f,q144,astor8
soep-is,soep-is-2014-f,q144,astor9
soep-is,soep-is-2014-f,q144,astor10
soep-is,soep-is-2014-f,q144,astorka
soep-is,soep-is-2014-f,q145,aein1
soep-is,soep-is-2014-f,q146,aein1s
soep-is,soep-is-2014-f,q147,abet5
soep-is,soep-is-2014-f,q147,abet3
soep-is,soep-is-2014-f,q147,abet1
soep-is,soep-is-2014-f,q147,abet2
soep-is,soep-is-2014-f,q147,abet4
soep-is,soep-is-2014-f,q147,abetka
soep-is,soep-is-2014-f,q148,bein1
soep-is,soep-is-2014-f,q149,bein1s
soep-is,soep-is-2014-f,q150,bbet5
soep-is,soep-is-2014-f,q150,bbet3
soep-is,soep-is-2014-f,q150,bbet1
soep-is,soep-is-2014-f,q150,bbet2
soep-is,soep-is-2014-f,q150,bbet4
soep-is,soep-is-2014-f,q150,bbetka
soep-is,soep-is-2014-f,q151,bgew
soep-is,soep-is-2014-f,q152,bgro
soep-is,soep-is-2014-f,q153,bstor
soep-is,soep-is-2014-f,q154,bstor1
soep-is,soep-is-2014-f,q154,bstor2
soep-is,soep-is-2014-f,q154,bstor3
soep-is,soep-is-2014-f,q154,bstor4
soep-is,soep-is-2014-f,q154,bstor5
soep-is,soep-is-2014-f,q154,bstor6
soep-is,soep-is-2014-f,q154,bstor7
soep-is,soep-is-2014-f,q154,bstor8
soep-is,soep-is-2014-f,q154,bstor9
soep-is,soep-is-2014-f,q154,bstor10
soep-is,soep-is-2014-f,q154,bstor11
soep-is,soep-is-2014-f,q154,bstor12
soep-is,soep-is-2014-f,q154,bstor14
soep-is,soep-is-2014-f,q154,bstorka
soep-is,soep-is-2014-f,q154,bstor13
soep-is,soep-is-2014-f,q155a,bver01
soep-is,soep-is-2014-f,q155a,bver02
soep-is,soep-is-2014-f,q155a,bver03
soep-is,soep-is-2014-f,q155a,bver04
soep-is,soep-is-2014-f,q155a,bver05
soep-is,soep-is-2014-f,q155a,bver06
soep-is,soep-is-2014-f,q155a,bver07
soep-is,soep-is-2014-f,q155a,bver08
soep-is,soep-is-2014-f,q155b,bver09
soep-is,soep-is-2014-f,q155b,bver10
soep-is,soep-is-2014-f,q155b,bver11
soep-is,soep-is-2014-f,q155b,bver12
soep-is,soep-is-2014-f,q155b,bver13
soep-is,soep-is-2014-f,q155b,bver14
soep-is,soep-is-2014-f,q155b,bver15
soep-is,soep-is-2014-f,q155b,bver16
soep-is,soep-is-2014-f,q155b,bver17
soep-is,soep-is-2014-f,q156,bvergl1
soep-is,soep-is-2014-f,q156,bvergl2
soep-is,soep-is-2014-f,q156,bvergl3
soep-is,soep-is-2014-f,q156,bvergl4
soep-is,soep-is-2014-f,q157,cein4cein3
soep-is,soep-is-2014-f,q158,pres1
soep-is,soep-is-2014-f,q159,pres2
soep-is,soep-is-2014-f,q160,cein9
soep-is,soep-is-2014-f,q161,cein1
soep-is,soep-is-2014-f,q162,cein1s
soep-is,soep-is-2014-f,q163,cbet5
soep-is,soep-is-2014-f,q163,cbet3
soep-is,soep-is-2014-f,q163,cbet1
soep-is,soep-is-2014-f,q163,cbet2
soep-is,soep-is-2014-f,q163,cbet4
soep-is,soep-is-2014-f,q163,cbetka
soep-is,soep-is-2014-f,q164a,cver01
soep-is,soep-is-2014-f,q164a,cver02
soep-is,soep-is-2014-f,q164a,cver03
soep-is,soep-is-2014-f,q164a,cver04
soep-is,soep-is-2014-f,q164a,cver05
soep-is,soep-is-2014-f,q164a,cver06
soep-is,soep-is-2014-f,q164a,cver07
soep-is,soep-is-2014-f,q164a,cver08
soep-is,soep-is-2014-f,q164b,cver09
soep-is,soep-is-2014-f,q164b,cver10
soep-is,soep-is-2014-f,q164b,cver11
soep-is,soep-is-2014-f,q164b,cver12
soep-is,soep-is-2014-f,q164b,cver13
soep-is,soep-is-2014-f,q164b,cver14
soep-is,soep-is-2014-f,q164b,cver15
soep-is,soep-is-2014-f,q164b,cver16
soep-is,soep-is-2014-f,q164b,cver17
soep-is,soep-is-2014-f,q165,cgew
soep-is,soep-is-2014-f,q166,cgro
soep-is,soep-is-2014-f,q167,cstor
soep-is,soep-is-2014-f,q168,cstor1
soep-is,soep-is-2014-f,q168,cstor2
soep-is,soep-is-2014-f,q168,cstor3
soep-is,soep-is-2014-f,q168,cstor4
soep-is,soep-is-2014-f,q168,cstor5
soep-is,soep-is-2014-f,q168,cstor6
soep-is,soep-is-2014-f,q168,cstor7
soep-is,soep-is-2014-f,q168,cstor9
soep-is,soep-is-2014-f,q168,cstorka
soep-is,soep-is-2014-f,q168,cstor8
soep-is,soep-is-2014-f,q169,cverg01
soep-is,soep-is-2014-f,q169,cverg02
soep-is,soep-is-2014-f,q169,cverg03
soep-is,soep-is-2014-f,q169,cverg04
soep-is,soep-is-2014-f,q169,cverg05
soep-is,soep-is-2014-f,q169,cverg06
soep-is,soep-is-2014-f,q169,cverg07
soep-is,soep-is-2014-f,q169,cverg08
soep-is,soep-is-2014-f,q169,cverg09
soep-is,soep-is-2014-f,q169,cverg10
soep-is,soep-is-2014-f,q170,csch1
soep-is,soep-is-2014-f,q170,csch2
soep-is,soep-is-2014-f,q170,csch3
soep-is,soep-is-2014-f,q171,csch4
soep-is,soep-is-2014-f,q171,csch5
soep-is,soep-is-2014-f,q171,csch6
soep-is,soep-is-2014-f,q172,chaos1
soep-is,soep-is-2014-f,q172,chaos2
soep-is,soep-is-2014-f,q172,chaos3
soep-is,soep-is-2014-f,q172,chaos4
soep-is,soep-is-2014-f,q172,chaos5
soep-is,soep-is-2014-f,q172,chaos6
soep-is,soep-is-2014-f,q173,lkind
soep-is,soep-is-2014-f,q173,lkno
soep-is,soep-is-2014-f,q176,lknam x
soep-is,soep-is-2014-f,q177,lksex x
soep-is,soep-is-2014-f,q178,lkgeb
soep-is,soep-is-2014-f,q178,lkgebmo
soep-is,soep-is-2014-f,q180,lwo x
soep-is,soep-is-2014-f,q181,pek01
soep-is,soep-is-2014-f,q181,pek02
soep-is,soep-is-2014-f,q181,pek03
soep-is,soep-is-2014-f,q181,pek04
soep-is,soep-is-2014-f,q181,pek05
soep-is,soep-is-2014-f,q181,pek07
soep-is,soep-is-2014-f,q181,pek20
soep-is,soep-is-2014-f,q181,pek21
soep-is,soep-is-2014-f,q181,pek22
soep-is,soep-is-2014-f,q181,pek18
soep-is,soep-is-2014-f,q181,pek08
soep-is,soep-is-2014-f,q181,pek09
soep-is,soep-is-2014-f,q181,pek11
soep-is,soep-is-2014-f,q181,pekno
soep-is,soep-is-2014-f,q181,pekno = -1
soep-is,soep-is-2014-f,q182.1,pek011
soep-is,soep-is-2014-f,q182.2,pek021
soep-is,soep-is-2014-f,q182.3,pek031
soep-is,soep-is-2014-f,q182.4,pek051
soep-is,soep-is-2014-f,q182.5,pek071
soep-is,soep-is-2014-f,q182.6,pek201
soep-is,soep-is-2014-f,q182.7,pek211
soep-is,soep-is-2014-f,q182.8,pek221
soep-is,soep-is-2014-f,q182.9,pek181
soep-is,soep-is-2014-f,q182.10,pek081
soep-is,soep-is-2014-f,q182.11,pek091
soep-is,soep-is-2014-f,q182.12,pek111
soep-is,soep-is-2014-f,q183,p7tag
soep-is,soep-is-2014-f,q184,perz
soep-is,soep-is-2014-f,q185,pab1
soep-is,soep-is-2014-f,q186,pab2
soep-is,soep-is-2014-f,q186,pab3
soep-is,soep-is-2014-f,q187,pab4
soep-is,soep-is-2014-f,q188,pab4a
soep-is,soep-is-2014-f,q189,pab
soep-is,soep-is-2014-f,q190,pab5
soep-is,soep-is-2014-f,q191,pab5so
soep-is,soep-is-2014-f,q192,pab6
soep-is,soep-is-2014-f,q1922,bilyear
soep-is,soep-is-2014-f,q1922,bilyear
soep-is,soep-is-2014-f,q1923,bil1
soep-is,soep-is-2014-f,q1924,bil2x
soep-is,soep-is-2014-f,q1925,bil3
soep-is,soep-is-2014-f,q1926,bil4
soep-is,soep-is-2014-f,q1927,bil5x
soep-is,soep-is-2014-f,q1928,bilsplit
soep-is,soep-is-2014-f,q1929,sp11
soep-is,soep-is-2014-f,q1930,sp21
soep-is,soep-is-2014-f,q1931,sp31
soep-is,soep-is-2014-f,q1932,bil61
soep-is,soep-is-2014-f,q1933,bil7x
soep-is,soep-is-2014-f,q1929_x,sp1x
soep-is,soep-is-2014-f,q1930_x,sp2x
soep-is,soep-is-2014-f,q1931_x,sp3x
soep-is,soep-is-2014-f,q1932_x,bil6x
soep-is,soep-is-2014-f,q193,lsab x
soep-is,soep-is-2014-f,q194,lsab3
soep-is,soep-is-2014-f,q195,lsab7
soep-is,soep-is-2014-f,q196,lsab7
soep-is,soep-is-2014-f,q197,lsab9
soep-is,soep-is-2014-f,q198,lsab5
soep-is,soep-is-2014-f,q199,lsab1
soep-is,soep-is-2014-f,q200,lab01
soep-is,soep-is-2014-f,q201,lab02=1
soep-is,soep-is-2014-f,q201,lab02=2
soep-is,soep-is-2014-f,q201,lab03=1
soep-is,soep-is-2014-f,q201,lab03=3
soep-is,soep-is-2014-f,q201,lab03=2
soep-is,soep-is-2014-f,q201,lab04=1
soep-is,soep-is-2014-f,q201,lab05=1
soep-is,soep-is-2014-f,q201,lab06=2
soep-is,soep-is-2014-f,q201,lab06=3
soep-is,soep-is-2014-f,q201,lab06=1
soep-is,soep-is-2014-f,q201,lab07=3
soep-is,soep-is-2014-f,q201,lab07=4
soep-is,soep-is-2014-f,q201,lab07=1
soep-is,soep-is-2014-f,q201,lab07=2
soep-is,soep-is-2014-f,q201,lab07=5
soep-is,soep-is-2014-f,q201,lab08=1
soep-is,soep-is-2014-f,q201,lab08ka
soep-is,soep-is-2014-f,q202,lab08x
soep-is,soep-is-2014-f,q204,paus1
soep-is,soep-is-2014-f,q205,paus
soep-is,soep-is-2014-f,q206,paus2
soep-is,soep-is-2014-f,q207,lal10a
soep-is,soep-is-2014-f,q208,lal10b
soep-is,soep-is-2014-f,q209,lalo
soep-is,soep-is-2014-f,q210,lal10c
soep-is,soep-is-2014-f,q211,lbesch10
soep-is,soep-is-2014-f,q211,lbesch10s
soep-is,soep-is-2014-f,q211,lbesch10n
soep-is,soep-is-2014-f,q212,palo
soep-is,soep-is-2014-f,q213,pend1
soep-is,soep-is-2014-f,q214,pend2
soep-is,soep-is-2014-f,q214,pend3
soep-is,soep-is-2014-f,q215,perw
soep-is,soep-is-2014-f,q216,paz12
soep-is,soep-is-2014-f,q217,pbefr2
soep-is,soep-is-2014-f,q218,paz11
soep-is,soep-is-2014-f,q219,lend
soep-is,soep-is-2014-f,q219,l1no
soep-is,soep-is-2014-f,q220,lstd
soep-is,soep-is-2014-f,q221,loed
soep-is,soep-is-2014-f,q2211,lbra
soep-is,soep-is-2014-f,q2212,lstell
soep-is,soep-is-2014-f,q2213,larb
soep-is,soep-is-2014-f,q2214,lsst x1
soep-is,soep-is-2014-f,q2215,lsst x2
soep-is,soep-is-2014-f,q2216,lazubi
soep-is,soep-is-2014-f,q2217,lang
soep-is,soep-is-2014-f,q2218,lamt
soep-is,soep-is-2014-f,q222,pnerw02
soep-is,soep-is-2014-f,q223,pnerw10
soep-is,soep-is-2014-f,q224,pnerw09
soep-is,soep-is-2014-f,q225,fm05
soep-is,soep-is-2014-f,q226,pwexl1
soep-is,soep-is-2014-f,q227,pwexl14
soep-is,soep-is-2014-f,q227,pwexl15
soep-is,soep-is-2014-f,q228,pwexl4
soep-is,soep-is-2014-f,q229,pber
soep-is,soep-is-2014-f,q230,poed
soep-is,soep-is-2014-f,q231,pbra
soep-is,soep-is-2014-f,q232,pstell
soep-is,soep-is-2014-f,q232,pstellso
soep-is,soep-is-2014-f,q233,pvor1
soep-is,soep-is-2014-f,q234,parb
soep-is,soep-is-2014-f,q235,pang
soep-is,soep-is-2014-f,q236,pamt
soep-is,soep-is-2014-f,q237,pazubi
soep-is,soep-is-2014-f,q238,pseitj
soep-is,soep-is-2014-f,q238,pseitm
soep-is,soep-is-2014-f,q239,fm06
soep-is,soep-is-2014-f,q240,pzaf
soep-is,soep-is-2014-f,q241,pbefr1
soep-is,soep-is-2014-f,q242,pgesunt
soep-is,soep-is-2014-f,q243,psst
soep-is,soep-is-2014-f,q244,psstanz
soep-is,soep-is-2014-f,q245,paz08
soep-is,soep-is-2014-f,q245,paz09
soep-is,soep-is-2014-f,q246,paz10
soep-is,soep-is-2014-f,q247,paz15
soep-is,soep-is-2014-f,q247,paz16
soep-is,soep-is-2014-f,q248,paz17
soep-is,soep-is-2014-f,q248,paz18
soep-is,soep-is-2014-f,q249,pbrut
soep-is,soep-is-2014-f,q249,pnett
soep-is,soep-is-2014-f,q2491,ptarif
soep-is,soep-is-2014-f,q250,pjob x
soep-is,soep-is-2014-f,q251,pjob15
soep-is,soep-is-2014-f,q2630,vorfin1
soep-is,soep-is-2014-f,q2631,vorfin2
soep-is,soep-is-2014-f,q2631,vorfin2o
soep-is,soep-is-2014-f,q2636,finabc_1
soep-is,soep-is-2014-f,q2636,finabc_2
soep-is,soep-is-2014-f,q2638,finspalt_b1
soep-is,soep-is-2014-f,q2638,finspalt_b2
soep-is,soep-is-2014-f,q2638,finspalt_b3
soep-is,soep-is-2014-f,q2638,finspalt_b4
soep-is,soep-is-2014-f,q2638,finspalt_b5
soep-is,soep-is-2014-f,q2638,finspalt_b6
soep-is,soep-is-2014-f,q2638,finspalt_b7
soep-is,soep-is-2014-f,q2639,finabc6c
soep-is,soep-is-2014-f,q26310,finabc7c
soep-is,soep-is-2014-f,q26311,finabc8c
soep-is,soep-is-2014-f,q26312,finabc9c
soep-is,soep-is-2014-f,q26314,eb_finanz1_1
soep-is,soep-is-2014-f,q26314,eb_finanz1_2
soep-is,soep-is-2014-f,q26315,eb_finanz2
soep-is,soep-is-2014-f,q26315,eb_finanz2o
soep-is,soep-is-2014-f,q264,fm0701
soep-is,soep-is-2014-f,q264,fm0702
soep-is,soep-is-2014-f,q264,fm0703
soep-is,soep-is-2014-f,q264,fm0704
soep-is,soep-is-2014-f,q264,fm0705
soep-is,soep-is-2014-f,q264,fm0706
soep-is,soep-is-2014-f,q264,fm0707
soep-is,soep-is-2014-f,q264,fm0708
soep-is,soep-is-2014-f,q264,fm0709
soep-is,soep-is-2014-f,q264,fm0710
soep-is,soep-is-2014-f,q265_a,fm0801
soep-is,soep-is-2014-f,q265_b,fm0802
soep-is,soep-is-2014-f,q265_c,fm0803
soep-is,soep-is-2014-f,q265_d,fm0804
soep-is,soep-is-2014-f,q265_e,fm0805
soep-is,soep-is-2014-f,q265_f,fm0806
soep-is,soep-is-2014-f,q265_g,fm0807
soep-is,soep-is-2014-f,q265_h,fm0808
soep-is,soep-is-2014-f,q265_i,fm0809
soep-is,soep-is-2014-f,q265_j,fm0810
soep-is,soep-is-2014-f,q266,q1drm_a
soep-is,soep-is-2014-f,q267,q2drm_x
soep-is,soep-is-2014-f,q267,q2drm_1so
soep-is,soep-is-2014-f,q268,q3drm_xs
soep-is,soep-is-2014-f,q269,q4drm_xe
soep-is,soep-is-2014-f,q270,q5drm_x
soep-is,soep-is-2014-f,q271,q6drm_x
soep-is,soep-is-2014-f,q271,q6drm_1so
soep-is,soep-is-2014-f,q272,q9drm_x
soep-is,soep-is-2014-f,q273,q10drm_x
soep-is,soep-is-2014-f,q274,q11drm_x_1
soep-is,soep-is-2014-f,q274,q11drm_x_2
soep-is,soep-is-2014-f,q274,q11drm_x_3
soep-is,soep-is-2014-f,q274,q11drm_x_4
soep-is,soep-is-2014-f,q274,q11drm_x_5
soep-is,soep-is-2014-f,q274,q11drm_x_6
soep-is,soep-is-2014-f,q274,q11drm_x_7
soep-is,soep-is-2014-f,q274,q11drm_x_8
soep-is,soep-is-2014-f,q274,q11drm_x_9
soep-is,soep-is-2014-f,q274,q11drm_x_10
soep-is,soep-is-2014-f,q275,q12drm_x_1
soep-is,soep-is-2014-f,q275,q12drm_x_2
soep-is,soep-is-2014-f,q275,q12drm_x_3
soep-is,soep-is-2014-f,q275,q12drm_x_4
soep-is,soep-is-2014-f,q275,q12drm_x_5
soep-is,soep-is-2014-f,q275,q12drm_x_6
soep-is,soep-is-2014-f,q275,q12drm_x_7
soep-is,soep-is-2014-f,q275,q12drm_x_8
soep-is,soep-is-2014-f,q275,q12drm_x_9
soep-is,soep-is-2014-f,q275,q12drm_x_10
soep-is,soep-is-2014-f,q275,q12drm_x_11
